Event	ID	Name			Wwise Object Path	Notes
	142245832	Play_player_booster			\Player\PlayerBooster\Play_player_booster	
	213519327	Play_player_spin_attack			\Player\PlayerAttack\Play_player_spin_attack	
	487948562	Play_titan_fs			\Titan\TitanLocomotion\TitanFS\Play_titan_fs	
	562256996	Play_player_jump			\Player\PlayerLocomotion\PlayerJump\Play_player_jump	
	706595652	Play_2d_ambience_loop			\Ambience\Play_2d_ambience_loop	
	780547719	Play_player_grapple_hit			\Player\PlayerGrapple\Play_player_grapple_hit	
	930574960	Stop_titan_missile_loop			\Titan\TitanMissile\Stop_titan_missile_loop	
	970928956	Stop_combat_music			\Music\Stop_combat_music	
	1250704139	Play_titan_sword_attack_hit			\Titan\TitanSwordAttack\Play_titan_sword_attack_hit	
	1282535387	Play_titan_trample_foot			\Titan\TitanTrample\Play_titan_trample_foot	
	1296203451	Play_titan_laser_shot			\Titan\TitanLaserAttack\Play_titan_laser_shot	
	1409958524	Play_titan_lantern_attack			\Titan\TitanLocomotion\TitanLanternAttack\Play_titan_lantern_attack	
	1543233419	Play_player_voc_death			\Player\PlayerVoc\Play_player_voc_death	
	1591569164	Play_player_destroy_weak_spot			\Player\PlayerAttack\Play_player_destroy_weak_spot	
	1641970538	Play_player_voc_grapple_pull			\Player\PlayerVoc\Play_player_voc_grapple_pull	
	1726608006	Play_titan_laser_aim			\Titan\TitanLaserAttack\Play_titan_laser_aim	
	1752755706	Stop_2d_ambience_loop			\Ambience\Stop_2d_ambience_loop	
	1786226075	Play_player_voc_attack			\Player\PlayerVoc\Play_player_voc_attack	
	1842908424	Play_titan_lantern_attack_seq			\Titan\TitanLocomotion\TitanLanternAttack\Play_titan_lantern_attack_seq	
	1884037509	Play_player_grapple_shoot			\Player\PlayerGrapple\Play_player_grapple_shoot	
	2116655569	Play_player_sword_hit			\Player\PlayerAttack\Play_player_sword_hit	
	2118095383	Play_player_breathe			\Player\PlayerBreathe\Play_player_breathe	
	2201492632	Play_titan_engine_lp			\Titan\TitanEngine\Play_titan_engine_lp	
	2390231879	Play_titan_fs_L			\Titan\TitanLocomotion\TitanFS\Play_titan_fs_L	
	2390231897	Play_titan_fs_R			\Titan\TitanLocomotion\TitanFS\Play_titan_fs_R	
	2713252876	Play_titan_lantern_charge			\Titan\TitanLocomotion\TitanLanternAttack\Play_titan_lantern_charge	
	2806366063	Play_player_voc_take_hit_soft			\Player\PlayerVoc\Play_player_voc_take_hit_soft	
	2812374800	Play_player_sword_hit_powerful			\Player\PlayerAttack\Play_player_sword_hit_powerful	
	3060992713	Play_titan_trample_voc			\Titan\TitanTrample\Play_titan_trample_voc	
	3131183803	Play_titan_voc_generic			\Titan\TitanVoc\Play_titan_voc_generic	
	3155474038	Play_combat_music			\Music\Play_combat_music	
	3166948436	Play_titan_missile_shot			\Titan\TitanMissile\Play_titan_missile_shot	
	3211564518	Play_test_sound			\Default Work Unit\Play_test_sound	
	3625340520	Play_player_fs_run_R			\Player\PlayerLocomotion\PlayerFootsteps\Play_player_fs_run_R	
	3625340534	Play_player_fs_run_L			\Player\PlayerLocomotion\PlayerFootsteps\Play_player_fs_run_L	
	3730000400	Play_player_voc_take_hit			\Player\PlayerVoc\Play_player_voc_take_hit	
	3830010507	Play_player_voc_jump			\Player\PlayerVoc\Play_player_voc_jump	
	3830687480	Play_titan_sword_attack_charge			\Titan\TitanSwordAttack\Play_titan_sword_attack_charge	
	3892312811	Play_titan_missile_explode			\Titan\TitanMissile\Play_titan_missile_explode	
	4003404733	Play_player_sword_slash			\Player\PlayerAttack\Play_player_sword_slash	
	4078825889	Play_player_fs			\Player\PlayerLocomotion\PlayerFootsteps\Play_player_fs	
	4256576244	Play_titan_engine_stop			\Titan\TitanEngine\Play_titan_engine_stop	

State Group	ID	Name			Wwise Object Path	Notes
	635115884	TitanState			\Default Work Unit\TitanState	

State	ID	Name	State Group			Notes
	748895195	None	TitanState			
	3775854796	TitanAlive	TitanState			
	3970465383	TitanDead	TitanState			

Effect plug-ins	ID	Name	Type				Notes
	93166240	sfx_player_voc_exhale_9	Y:\Documents\Wwise Projects\Titaneers_WwiseProject\.cache\Windows\SFX\sfx_player_voc_exhale_9_10C4C929.wem		\Actor-Mixer Hierarchy\Player\PlayerVoc\PlayerBreahte\PlayerExhale\sfx_player_voc_exhale_9		32550
	93405564	sfx_player_fs_placeholder_10	Y:\Documents\Wwise Projects\Titaneers_WwiseProject\.cache\Windows\SFX\sfx_player_fs_placeholder_10_10C4C929.wem		\Actor-Mixer Hierarchy\Player\PlayerLocomotion\Player_FS_Run\sfx_player_fs_placeholder_10		32200
	94450075	sfx_player_fs_placeholder_3	Y:\Documents\Wwise Projects\Titaneers_WwiseProject\.cache\Windows\SFX\sfx_player_fs_placeholder_3_10C4C929.wem		\Actor-Mixer Hierarchy\Player\PlayerLocomotion\Player_FS_Run\sfx_player_fs_placeholder_3		19004
	103229351	sfx_player_fs_placeholder_16	Y:\Documents\Wwise Projects\Titaneers_WwiseProject\.cache\Windows\SFX\sfx_player_fs_placeholder_16_10C4C929.wem		\Actor-Mixer Hierarchy\Player\PlayerLocomotion\Player_FS_Run\sfx_player_fs_placeholder_16		27012
	112513259	sfx_player_fs_placeholder_5	Y:\Documents\Wwise Projects\Titaneers_WwiseProject\.cache\Windows\SFX\sfx_player_fs_placeholder_5_10C4C929.wem		\Actor-Mixer Hierarchy\Player\PlayerLocomotion\Player_FS_Run\sfx_player_fs_placeholder_5		29528
	112591905	sfx_player_voc_exhale_1	Y:\Documents\Wwise Projects\Titaneers_WwiseProject\.cache\Windows\SFX\sfx_player_voc_exhale_1_10C4C929.wem		\Actor-Mixer Hierarchy\Player\PlayerVoc\PlayerBreahte\PlayerExhale\sfx_player_voc_exhale_1		35102
	127346191	sfx-player-attack-spin-cloth-start	Y:\Documents\Wwise Projects\Titaneers_WwiseProject\.cache\Windows\SFX\sfx-player-attack-spin-cloth-start_10C4C929.wem		\Actor-Mixer Hierarchy\Player\PlayerSpinAttack\PlayerSpinAttack_Cloth_Start\sfx-player-attack-spin-cloth-start		52984
	136526467	sfx_player_voc_exhale_11	Y:\Documents\Wwise Projects\Titaneers_WwiseProject\.cache\Windows\SFX\sfx_player_voc_exhale_11_10C4C929.wem		\Actor-Mixer Hierarchy\Player\PlayerVoc\PlayerBreahte\PlayerExhale\sfx_player_voc_exhale_11		39110
	140924998	sfx-player-attack-spin-whosh-end_4	Y:\Documents\Wwise Projects\Titaneers_WwiseProject\.cache\Windows\SFX\sfx-player-attack-spin-whosh-end_4_10C4C929.wem		\Actor-Mixer Hierarchy\Player\PlayerSpinAttack\PlayerSpinAttack_Whosh_End\sfx-player-attack-spin-whosh-end_4		82384
	141374321	sfx-player-fs-cloth	Y:\Documents\Wwise Projects\Titaneers_WwiseProject\.cache\Windows\SFX\sfx-player-fs-cloth_10C4C929.wem		\Actor-Mixer Hierarchy\Player\PlayerLocomotion\Player_FS\player_fs_cloth\sfx-player-fs-cloth		29464
	142676800	sfx_player_voc_death	Y:\Documents\Wwise Projects\Titaneers_WwiseProject\.cache\Windows\SFX\sfx_player_voc_death_10C4C929.wem		\Actor-Mixer Hierarchy\Player\PlayerVoc\PlayerDeath\PlayerVocDeath\sfx_player_voc_death		138640
	144898128	sfx_placeholder_titan_voc_1	Y:\Documents\Wwise Projects\Titaneers_WwiseProject\.cache\Windows\SFX\sfx_placeholder_titan_voc_1_10C4C929.wem		\Actor-Mixer Hierarchy\Titan\TitanVoc\TitanVoc\TitanPreAttackVoc\sfx_placeholder_titan_voc_1		924148
	148981038	sfx_placeholder_missile_explosion_3	Y:\Documents\Wwise Projects\Titaneers_WwiseProject\.cache\Windows\SFX\sfx_placeholder_missile_explosion_3_10C4C929.wem		\Actor-Mixer Hierarchy\Titan\TitanMissile\TitanMissileExplode\sfx_placeholder_missile_explosion_3		281844
	149432959	sfx_placeholder_titan_fs_5	Y:\Documents\Wwise Projects\Titaneers_WwiseProject\.cache\Windows\SFX\sfx_placeholder_titan_fs_5_10C4C929.wem		\Actor-Mixer Hierarchy\Titan\TitanLocomotion\Titan_fs\sfx_placeholder_titan_fs_5		847960
	163298659	sfx_player_fs_placeholder_8	Y:\Documents\Wwise Projects\Titaneers_WwiseProject\.cache\Windows\SFX\sfx_player_fs_placeholder_8_10C4C929.wem		\Actor-Mixer Hierarchy\Player\PlayerLocomotion\Player_FS_Run\sfx_player_fs_placeholder_8		31132
	167958418	CH-DS HIT Distorted 02	Y:\Documents\Wwise Projects\Titaneers_WwiseProject\.cache\Windows\SFX\CH-DS HIT Distorted 02_10C4C929.wem		\Actor-Mixer Hierarchy\Player\CH-DS HIT Distorted 02		1949212
	168483571	sfx_player_jump_placeholder	Y:\Documents\Wwise Projects\Titaneers_WwiseProject\.cache\Windows\SFX\sfx_player_jump_placeholder_10C4C929.wem		\Actor-Mixer Hierarchy\Player\PlayerLocomotion\Player_Jump\sfx_player_jump_placeholder		116516
	174960373	sfx_player_voc_attack_3	Y:\Documents\Wwise Projects\Titaneers_WwiseProject\.cache\Windows\SFX\sfx_player_voc_attack_3_10C4C929.wem		\Actor-Mixer Hierarchy\Player\PlayerVoc\PlayerVocAttack\sfx_player_voc_attack_3		42254
	176796700	sfx_titan_laser_shot	Y:\Documents\Wwise Projects\Titaneers_WwiseProject\.cache\Windows\SFX\sfx_titan_laser_shot_10C4C929.wem		\Actor-Mixer Hierarchy\Titan\TitanLaserAttack\sfx_titan_laser_shot		283404
	180082533	sfx_player_voc_exhale_2	Y:\Documents\Wwise Projects\Titaneers_WwiseProject\.cache\Windows\SFX\sfx_player_voc_exhale_2_10C4C929.wem		\Actor-Mixer Hierarchy\Player\PlayerVoc\PlayerBreahte\PlayerExhale\sfx_player_voc_exhale_2		38028
	180904020	sfx_player_voc_exhale_15	Y:\Documents\Wwise Projects\Titaneers_WwiseProject\.cache\Windows\SFX\sfx_player_voc_exhale_15_10C4C929.wem		\Actor-Mixer Hierarchy\Player\PlayerVoc\PlayerBreahte\PlayerExhale\sfx_player_voc_exhale_15		36542
	190114397	sfx-player-fs-shoe	Y:\Documents\Wwise Projects\Titaneers_WwiseProject\.cache\Windows\SFX\sfx-player-fs-shoe_10C4C929.wem		\Actor-Mixer Hierarchy\Player\PlayerLocomotion\Player_FS\player_fs_shoe\sfx-player-fs-shoe		26524
	194965719	sfx_player_voc_exhale_6	Y:\Documents\Wwise Projects\Titaneers_WwiseProject\.cache\Windows\SFX\sfx_player_voc_exhale_6_10C4C929.wem		\Actor-Mixer Hierarchy\Player\PlayerVoc\PlayerBreahte\PlayerExhale\sfx_player_voc_exhale_6		39142
	194969890	sfx_player_voc_exhale_12	Y:\Documents\Wwise Projects\Titaneers_WwiseProject\.cache\Windows\SFX\sfx_player_voc_exhale_12_10C4C929.wem		\Actor-Mixer Hierarchy\Player\PlayerVoc\PlayerBreahte\PlayerExhale\sfx_player_voc_exhale_12		34488
	198164440	sfx-player-attack-spin-whosh-start_3	Y:\Documents\Wwise Projects\Titaneers_WwiseProject\.cache\Windows\SFX\sfx-player-attack-spin-whosh-start_3_10C4C929.wem		\Actor-Mixer Hierarchy\Player\PlayerSpinAttack\PlayerSpinAttack_Whosh_Start\sfx-player-attack-spin-whosh-start_3		41224
	207888603	sfx-titan-lantern-attack-attack	Y:\Documents\Wwise Projects\Titaneers_WwiseProject\.cache\Windows\SFX\sfx-titan-lantern-attack-attack_10C4C929.wem		\Actor-Mixer Hierarchy\Titan\Titan-Lantern-Attack\Titan-lantern-attack-sequence\sfx-titan-lantern-attack-attack		2029296
	211086767	sfx-player-attack-spin-whosh-start_2	Y:\Documents\Wwise Projects\Titaneers_WwiseProject\.cache\Windows\SFX\sfx-player-attack-spin-whosh-start_2_10C4C929.wem		\Actor-Mixer Hierarchy\Player\PlayerSpinAttack\PlayerSpinAttack_Whosh_Start\sfx-player-attack-spin-whosh-start_2		41224
	215379498	sfx_placeholder_titan_fs	Y:\Documents\Wwise Projects\Titaneers_WwiseProject\.cache\Windows\SFX\sfx_placeholder_titan_fs_10C4C929.wem		\Actor-Mixer Hierarchy\Titan\TitanLocomotion\Titan_fs\sfx_placeholder_titan_fs		680792
	238136293	sfx-player-fs-cloth_8	Y:\Documents\Wwise Projects\Titaneers_WwiseProject\.cache\Windows\SFX\sfx-player-fs-cloth_8_10C4C929.wem		\Actor-Mixer Hierarchy\Player\PlayerLocomotion\Player_FS\player_fs_cloth\sfx-player-fs-cloth_8		29464
	241965283	HIT_02	Y:\Documents\Wwise Projects\Titaneers_WwiseProject\.cache\Windows\SFX\HIT_02_10C4C929.wem		\Actor-Mixer Hierarchy\Player\HIT_02		917648
	242702919	sfx_player_fs_placeholder_25	Y:\Documents\Wwise Projects\Titaneers_WwiseProject\.cache\Windows\SFX\sfx_player_fs_placeholder_25_10C4C929.wem		\Actor-Mixer Hierarchy\Player\PlayerLocomotion\Player_FS_Run\sfx_player_fs_placeholder_25		33614
	247806090	sfx_player_voc_take_hit_soft	Y:\Documents\Wwise Projects\Titaneers_WwiseProject\.cache\Windows\SFX\sfx_player_voc_take_hit_soft_10C4C929.wem		\Actor-Mixer Hierarchy\Player\PlayerVoc\PlayerTakeHit\PlayerVocTakeHitSoft\sfx_player_voc_take_hit_soft		38006
	250795271	sfx_player_voc_inhale	Y:\Documents\Wwise Projects\Titaneers_WwiseProject\.cache\Windows\SFX\sfx_player_voc_inhale_10C4C929.wem		\Actor-Mixer Hierarchy\Player\PlayerVoc\PlayerBreahte\PlayerInhale\sfx_player_voc_inhale		33058
	254999833	sfx_player_fs_placeholder_4	Y:\Documents\Wwise Projects\Titaneers_WwiseProject\.cache\Windows\SFX\sfx_player_fs_placeholder_4_10C4C929.wem		\Actor-Mixer Hierarchy\Player\PlayerLocomotion\Player_FS_Run\sfx_player_fs_placeholder_4		21468
	255842667	sfx-player-attack-spin-whosh-end_1	Y:\Documents\Wwise Projects\Titaneers_WwiseProject\.cache\Windows\SFX\sfx-player-attack-spin-whosh-end_1_10C4C929.wem		\Actor-Mixer Hierarchy\Player\PlayerSpinAttack\PlayerSpinAttack_Whosh_End\sfx-player-attack-spin-whosh-end_1		82384
	257300301	sfx_player_sword_slash_2	Y:\Documents\Wwise Projects\Titaneers_WwiseProject\.cache\Windows\SFX\sfx_player_sword_slash_2_10C4C929.wem		\Actor-Mixer Hierarchy\Player\PlayerMeleeAttack\PlayerSwordSlash\sfx_player_sword_slash_2		75844
	260314807	sfx_player_sword_hit_4	Y:\Documents\Wwise Projects\Titaneers_WwiseProject\.cache\Windows\SFX\sfx_player_sword_hit_4_10C4C929.wem		\Actor-Mixer Hierarchy\Player\PlayerMeleeAttack\PlayerSwordHit\sfx_player_sword_hit_4		196104
	270198791	sfx-player-attack-spin-whosh-end_2	Y:\Documents\Wwise Projects\Titaneers_WwiseProject\.cache\Windows\SFX\sfx-player-attack-spin-whosh-end_2_10C4C929.wem		\Actor-Mixer Hierarchy\Player\PlayerSpinAttack\PlayerSpinAttack_Whosh_End\sfx-player-attack-spin-whosh-end_2		82384
	282200393	sfx_player_voc_inhale_1	Y:\Documents\Wwise Projects\Titaneers_WwiseProject\.cache\Windows\SFX\sfx_player_voc_inhale_1_10C4C929.wem		\Actor-Mixer Hierarchy\Player\PlayerVoc\PlayerBreahte\PlayerInhale\sfx_player_voc_inhale_1		33300
	286775973	sfx_placeholder_missile_shot	Y:\Documents\Wwise Projects\Titaneers_WwiseProject\.cache\Windows\SFX\sfx_placeholder_missile_shot_10C4C929.wem		\Actor-Mixer Hierarchy\Titan\TitanMissile\sfx_placeholder_missile_shot		422408
	294207441	sfx_player_voc_inhale_13	Y:\Documents\Wwise Projects\Titaneers_WwiseProject\.cache\Windows\SFX\sfx_player_voc_inhale_13_10C4C929.wem		\Actor-Mixer Hierarchy\Player\PlayerVoc\PlayerBreahte\PlayerInhale\sfx_player_voc_inhale_13		33932
	300957545	test-sound	Y:\Documents\Wwise Projects\Titaneers_WwiseProject\.cache\Windows\SFX\AardvarkRover1_7D92B217.wem		\Actor-Mixer Hierarchy\Default Work Unit\test-sound		856600
	303995714	sfx-player-attack-spin-whosh-end_3	Y:\Documents\Wwise Projects\Titaneers_WwiseProject\.cache\Windows\SFX\sfx-player-attack-spin-whosh-end_3_10C4C929.wem		\Actor-Mixer Hierarchy\Player\PlayerSpinAttack\PlayerSpinAttack_Whosh_End\sfx-player-attack-spin-whosh-end_3		82384
	305052931	sfx_player_sword_slash	Y:\Documents\Wwise Projects\Titaneers_WwiseProject\.cache\Windows\SFX\sfx_player_sword_slash_10C4C929.wem		\Actor-Mixer Hierarchy\Player\PlayerMeleeAttack\PlayerSwordSlash\sfx_player_sword_slash		72896
	317828642	sfx-player-attack-spin-cloth-end_2	Y:\Documents\Wwise Projects\Titaneers_WwiseProject\.cache\Windows\SFX\sfx-player-attack-spin-cloth-end_2_10C4C929.wem		\Actor-Mixer Hierarchy\Player\PlayerSpinAttack\PlayerSpinAttack_Cloth_End\sfx-player-attack-spin-cloth-end_2		85324
	334934182	sfx-player-attack-spin-cloth-start_2	Y:\Documents\Wwise Projects\Titaneers_WwiseProject\.cache\Windows\SFX\sfx-player-attack-spin-cloth-start_2_10C4C929.wem		\Actor-Mixer Hierarchy\Player\PlayerSpinAttack\PlayerSpinAttack_Cloth_Start\sfx-player-attack-spin-cloth-start_2		52984
	343109213	sfx-player-fs-shoe_3	Y:\Documents\Wwise Projects\Titaneers_WwiseProject\.cache\Windows\SFX\sfx-player-fs-shoe_3_10C4C929.wem		\Actor-Mixer Hierarchy\Player\PlayerLocomotion\Player_FS\player_fs_shoe\sfx-player-fs-shoe_3		26524
	350844826	sfx-player-fs-shoe_7	Y:\Documents\Wwise Projects\Titaneers_WwiseProject\.cache\Windows\SFX\sfx-player-fs-shoe_7_10C4C929.wem		\Actor-Mixer Hierarchy\Player\PlayerLocomotion\Player_FS\player_fs_shoe\sfx-player-fs-shoe_7		26524
	368867316	sfx_player_fs_placeholder_14	Y:\Documents\Wwise Projects\Titaneers_WwiseProject\.cache\Windows\SFX\sfx_player_fs_placeholder_14_10C4C929.wem		\Actor-Mixer Hierarchy\Player\PlayerLocomotion\Player_FS_Run\sfx_player_fs_placeholder_14		21860
	371649142	sfx-player-fs-gravel_2	Y:\Documents\Wwise Projects\Titaneers_WwiseProject\.cache\Windows\SFX\sfx-player-fs-gravel_2_10C4C929.wem		\Actor-Mixer Hierarchy\Player\PlayerLocomotion\Player_FS\player_fs_gravel\sfx-player-fs-gravel_2		17704
	372510468	sfx_placeholder_titan_voc	Y:\Documents\Wwise Projects\Titaneers_WwiseProject\.cache\Windows\SFX\sfx_placeholder_titan_voc_10C4C929.wem		\Actor-Mixer Hierarchy\Titan\TitanVoc\TitanVoc\TitanPreAttackVoc\sfx_placeholder_titan_voc		1074240
	382169736	sfx-titan-lantern-attack-charge	Y:\Documents\Wwise Projects\Titaneers_WwiseProject\.cache\Windows\SFX\sfx-titan-lantern-attack-charge_10C4C929.wem		\Actor-Mixer Hierarchy\Titan\Titan-Lantern-Attack\Titan-lantern-attack-sequence\sfx-titan-lantern-attack-charge		883784
	383123120	sfx_player_fs_placeholder_12	Y:\Documents\Wwise Projects\Titaneers_WwiseProject\.cache\Windows\SFX\sfx_player_fs_placeholder_12_10C4C929.wem		\Actor-Mixer Hierarchy\Player\PlayerLocomotion\Player_FS_Run\sfx_player_fs_placeholder_12		26562
	403224672	sfx_player_voc_exhale_3	Y:\Documents\Wwise Projects\Titaneers_WwiseProject\.cache\Windows\SFX\sfx_player_voc_exhale_3_10C4C929.wem		\Actor-Mixer Hierarchy\Player\PlayerVoc\PlayerBreahte\PlayerExhale\sfx_player_voc_exhale_3		37806
